nohup: ignoring input
Running with pruning_method=0, pruning_rate=0.3, metric_seed=0, wandb_name=avg_loss_each_seed, on GPU=0
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/6l47bce2[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191419-6l47bce2/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/e769eehi[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191427-e769eehi/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/9onptl3b[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191433-9onptl3b/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/dbyb32ep[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191438-dbyb32ep/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/y3i1uaqq[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191439-y3i1uaqq/logs[0m
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/41bdm8gf[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191450-41bdm8gf/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/cha4a33k[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191443-cha4a33k/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/igye4j6t[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191453-igye4j6t/logs[0m
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/intixo3g[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191450-intixo3g/logs[0m
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/uks96bec[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191523-uks96bec/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/gqgnpcrj[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191445-gqgnpcrj/logs[0m
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
Loading dataset ...
